,id,species_id,species_name,updated_at,week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
2826,59,1060,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2827,59,1060,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2828,59,1060,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2829,59,1060,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2830,59,1060,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2831,59,1060,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2832,60,1057,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2833,60,1057,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2834,60,1057,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2835,60,1057,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2836,60,1057,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2837,60,1057,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2838,60,1057,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2839,60,1057,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2840,60,1057,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2841,60,1057,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2842,60,1057,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2843,60,1057,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2844,60,1057,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2845,60,1057,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2846,60,1057,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2847,60,1057,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2848,60,1057,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2849,60,1057,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2850,60,1057,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2851,60,1057,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2852,60,1057,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2853,60,1057,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2854,60,1057,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2855,60,1057,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2856,60,1057,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2857,60,1057,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2858,60,1057,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2859,60,1057,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2860,60,1057,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2861,60,1057,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2862,60,1057,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2863,60,1057,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2864,60,1057,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2865,60,1057,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2866,60,1057,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2867,60,1057,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2868,60,1057,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2869,60,1057,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2870,60,1057,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2871,60,1057,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2872,60,1057,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2873,60,1057,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2874,60,1057,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2875,60,1057,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2876,60,1057,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2877,60,1057,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2878,60,1057,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2879,60,1057,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2880,61,1052,,,0,-2,-2,-2,1,1,-2,-2,1,1,1
2881,61,1052,,,1,-2,-2,-2,1,1,-2,-2,1,1,1
2882,61,1052,,,2,-2,-2,-2,1,1,-2,-2,1,1,1
2883,61,1052,,,3,-2,-2,-2,1,1,-2,-2,1,1,1
2884,61,1052,,,4,-2,-2,-2,1,1,-2,-2,1,1,1
2885,61,1052,,,5,-2,-2,-2,1,1,-2,-2,1,1,1
2886,61,1052,,,6,-2,-2,-2,1,1,-2,-2,1,1,1
2887,61,1052,,,7,-2,-2,-2,1,1,-2,-2,1,1,1
2888,61,1052,,,8,-2,-2,-2,1,1,-2,-2,1,1,1
2889,61,1052,,,9,-2,-2,-2,1,1,-2,-2,1,1,1
2890,61,1052,,,10,-2,-2,-2,1,1,-2,-2,1,1,1
2891,61,1052,,,11,-2,-2,-2,1,1,-2,-2,1,1,1
2892,61,1052,,,12,-2,-2,-2,1,1,-2,-2,1,1,1
2893,61,1052,,,13,-2,-2,-2,1,1,-2,-2,1,1,1
2894,61,1052,,,14,-2,-2,-2,1,1,-2,-2,1,1,1
2895,61,1052,,,15,-2,-2,-2,1,1,-2,-2,1,1,1
2896,61,1052,,,16,-2,-2,-2,1,1,-2,-2,1,1,1
2897,61,1052,,,17,-2,-2,-2,1,1,-2,-2,1,1,1
2898,61,1052,,,18,-2,-2,-2,1,1,-2,-2,1,1,1
2899,61,1052,,,19,-2,-2,-2,1,1,-2,-2,1,1,1
2900,61,1052,,,20,-2,-2,-2,1,1,-2,-2,1,1,1
2901,61,1052,,,21,-2,-2,-2,1,1,-2,-2,1,1,1
2902,61,1052,,,22,-2,-2,-2,1,1,-2,-2,1,1,1
2903,61,1052,,,23,-2,-2,-2,1,1,-2,-2,1,1,1
2904,61,1052,,,24,-2,-2,-2,1,1,-2,-2,1,1,1
2905,61,1052,,,25,-2,-2,-2,1,1,-2,-2,1,1,1
2906,61,1052,,,26,-2,-2,-2,1,1,-2,-2,1,1,1
2907,61,1052,,,27,-2,-2,-2,1,1,-2,-2,1,1,1
2908,61,1052,,,28,-2,-2,-2,1,1,-2,-2,1,1,1
2909,61,1052,,,29,-2,-2,-2,1,1,-2,-2,1,1,1
2910,61,1052,,,30,-2,-2,-2,1,1,-2,-2,1,1,1
2911,61,1052,,,31,-2,-2,-2,1,1,-2,-2,1,1,1
2912,61,1052,,,32,-2,-2,-2,1,1,-2,-2,1,1,1
2913,61,1052,,,33,-2,-2,-2,1,1,-2,-2,1,1,1
2914,61,1052,,,34,-2,-2,-2,1,1,-2,-2,1,1,1
2915,61,1052,,,35,-2,-2,-2,1,1,-2,-2,1,1,1
2916,61,1052,,,36,-2,-2,-2,1,1,-2,-2,1,1,1
2917,61,1052,,,37,-2,-2,-2,1,1,-2,-2,1,1,1
2918,61,1052,,,38,-2,-2,-2,1,1,-2,-2,1,1,1
2919,61,1052,,,39,-2,-2,-2,1,1,-2,-2,1,1,1
2920,61,1052,,,40,-2,-2,-2,1,1,-2,-2,1,1,1
2921,61,1052,,,41,-2,-2,-2,1,1,-2,-2,1,1,1
2922,61,1052,,,42,-2,-2,-2,1,1,-2,-2,1,1,1
2923,61,1052,,,43,-2,-2,-2,1,1,-2,-2,1,1,1
2924,61,1052,,,44,-2,-2,-2,1,1,-2,-2,1,1,1
2925,61,1052,,,45,-2,-2,-2,1,1,-2,-2,1,1,1
2926,61,1052,,,46,-2,-2,-2,1,1,-2,-2,1,1,1
2927,61,1052,,,47,-2,-2,-2,1,1,-2,-2,1,1,1
2928,62,1064,,,0,-2,-2,-2,0,0,-2,-2,0,0,0
2929,62,1064,,,1,-2,-2,-2,0,0,-2,-2,0,0,0
2930,62,1064,,,2,-2,-2,-2,0,0,-2,-2,0,0,0
2931,62,1064,,,3,-2,-2,-2,0,0,-2,-2,0,0,0
2932,62,1064,,,4,-2,-2,-2,0,0,-2,-2,0,0,0
2933,62,1064,,,5,-2,-2,-2,0,0,-2,-2,0,0,0
2934,62,1064,,,6,-2,-2,-2,0,0,-2,-2,0,0,0
2935,62,1064,,,7,-2,-2,-2,0,0,-2,-2,0,0,0
2936,62,1064,,,8,-2,-2,-2,0,0,-2,-2,0,0,0
2937,62,1064,,,9,-2,-2,-2,0,0,-2,-2,0,0,0
2938,62,1064,,,10,-2,-2,-2,0,0,-2,-2,0,0,0
2939,62,1064,,,11,-2,-2,-2,0,0,-2,-2,0,0,0
2940,62,1064,,,12,-2,-2,-2,0,0,-2,-2,0,0,0
2941,62,1064,,,13,-2,-2,-2,0,0,-2,-2,0,0,0
2942,62,1064,,,14,-2,-2,-2,0,0,-2,-2,0,0,0
2943,62,1064,,,15,-2,-2,-2,0,0,-2,-2,0,0,0
2944,62,1064,,,16,-2,-2,-2,1,1,-2,-2,1,1,1
2945,62,1064,,,17,-2,-2,-2,1,1,-2,-2,1,1,1
2946,62,1064,,,18,-2,-2,-2,1,1,-2,-2,1,1,1
2947,62,1064,,,19,-2,-2,-2,1,1,-2,-2,1,1,1
2948,62,1064,,,20,-2,-2,-2,1,1,-2,-2,1,1,1
2949,62,1064,,,21,-2,-2,-2,1,1,-2,-2,1,1,1
2950,62,1064,,,22,-2,-2,-2,1,1,-2,-2,1,1,1
2951,62,1064,,,23,-2,-2,-2,1,1,-2,-2,1,1,1
2952,62,1064,,,24,-2,-2,-2,1,1,-2,-2,1,1,1
2953,62,1064,,,25,-2,-2,-2,1,1,-2,-2,1,1,1
2954,62,1064,,,26,-2,-2,-2,1,1,-2,-2,1,1,1
2955,62,1064,,,27,-2,-2,-2,1,1,-2,-2,1,1,1
2956,62,1064,,,28,-2,-2,-2,1,1,-2,-2,1,1,1
2957,62,1064,,,29,-2,-2,-2,1,1,-2,-2,1,1,1
2958,62,1064,,,30,-2,-2,-2,1,1,-2,-2,1,1,1
2959,62,1064,,,31,-2,-2,-2,1,1,-2,-2,1,1,1
2960,62,1064,,,32,-2,-2,-2,1,1,-2,-2,1,1,1
2961,62,1064,,,33,-2,-2,-2,1,1,-2,-2,1,1,1
2962,62,1064,,,34,-2,-2,-2,1,1,-2,-2,1,1,1
2963,62,1064,,,35,-2,-2,-2,1,1,-2,-2,1,1,1
2964,62,1064,,,36,-2,-2,-2,1,1,-2,-2,1,1,1
2965,62,1064,,,37,-2,-2,-2,1,1,-2,-2,1,1,1
2966,62,1064,,,38,-2,-2,-2,1,1,-2,-2,1,1,1
2967,62,1064,,,39,-2,-2,-2,1,1,-2,-2,1,1,1
2968,62,1064,,,40,-2,-2,-2,1,1,-2,-2,1,1,1
2969,62,1064,,,41,-2,-2,-2,1,1,-2,-2,1,1,1
2970,62,1064,,,42,-2,-2,-2,1,1,-2,-2,1,1,1
2971,62,1064,,,43,-2,-2,-2,1,1,-2,-2,1,1,1
2972,62,1064,,,44,-2,-2,-2,0,0,-2,-2,0,0,0
2973,62,1064,,,45,-2,-2,-2,0,0,-2,-2,0,0,0
2974,62,1064,,,46,-2,-2,-2,0,0,-2,-2,0,0,0
2975,62,1064,,,47,-2,-2,-2,0,0,-2,-2,0,0,0
2976,63,1065,,,0,-2,-2,-2,-2,1,-2,-2,1,1,-2
2977,63,1065,,,1,-2,-2,-2,-2,1,-2,-2,1,1,-2
2978,63,1065,,,2,-2,-2,-2,-2,1,-2,-2,1,1,-2
2979,63,1065,,,3,-2,-2,-2,-2,1,-2,-2,1,1,-2
2980,63,1065,,,4,-2,-2,-2,-2,1,-2,-2,1,1,-2
2981,63,1065,,,5,-2,-2,-2,-2,1,-2,-2,1,1,-2
2982,63,1065,,,6,-2,-2,-2,-2,1,-2,-2,1,1,-2
2983,63,1065,,,7,-2,-2,-2,-2,1,-2,-2,1,1,-2
2984,63,1065,,,8,-2,-2,-2,-2,1,-2,-2,1,1,-2
2985,63,1065,,,9,-2,-2,-2,-2,1,-2,-2,1,1,-2
2986,63,1065,,,10,-2,-2,-2,-2,1,-2,-2,1,1,-2
2987,63,1065,,,11,-2,-2,-2,-2,1,-2,-2,1,1,-2
2988,63,1065,,,12,-2,-2,-2,-2,1,-2,-2,1,1,-2
2989,63,1065,,,13,-2,-2,-2,-2,1,-2,-2,1,1,-2
2990,63,1065,,,14,-2,-2,-2,-2,1,-2,-2,1,1,-2
2991,63,1065,,,15,-2,-2,-2,-2,1,-2,-2,1,1,-2
2992,63,1065,,,16,-2,-2,-2,-2,1,-2,-2,1,1,-2
2993,63,1065,,,17,-2,-2,-2,-2,1,-2,-2,1,1,-2
2994,63,1065,,,18,-2,-2,-2,-2,1,-2,-2,1,1,-2
2995,63,1065,,,19,-2,-2,-2,-2,1,-2,-2,1,1,-2
2996,63,1065,,,20,-2,-2,-2,-2,1,-2,-2,1,1,-2
2997,63,1065,,,21,-2,-2,-2,-2,1,-2,-2,1,1,-2
2998,63,1065,,,22,-2,-2,-2,-2,1,-2,-2,1,1,-2
2999,63,1065,,,23,-2,-2,-2,-2,1,-2,-2,1,1,-2
3000,63,1065,,,24,-2,-2,-2,-2,0,-2,-2,0,0,-2
3001,63,1065,,,25,-2,-2,-2,-2,0,-2,-2,0,0,-2
3002,63,1065,,,26,-2,-2,-2,-2,0,-2,-2,0,0,-2
3003,63,1065,,,27,-2,-2,-2,-2,0,-2,-2,0,0,-2
3004,63,1065,,,28,-2,-2,-2,-2,0,-2,-2,0,0,-2
3005,63,1065,,,29,-2,-2,-2,-2,0,-2,-2,0,0,-2
3006,63,1065,,,30,-2,-2,-2,-2,0,-2,-2,0,0,-2
3007,63,1065,,,31,-2,-2,-2,-2,0,-2,-2,0,0,-2
3008,63,1065,,,32,-2,-2,-2,-2,0,-2,-2,0,0,-2
3009,63,1065,,,33,-2,-2,-2,-2,0,-2,-2,0,0,-2
3010,63,1065,,,34,-2,-2,-2,-2,0,-2,-2,0,0,-2
3011,63,1065,,,35,-2,-2,-2,-2,0,-2,-2,0,0,-2
3012,63,1065,,,36,-2,-2,-2,-2,0,-2,-2,0,0,-2
3013,63,1065,,,37,-2,-2,-2,-2,0,-2,-2,0,0,-2
3014,63,1065,,,38,-2,-2,-2,-2,0,-2,-2,0,0,-2
3015,63,1065,,,39,-2,-2,-2,-2,0,-2,-2,0,0,-2
3016,63,1065,,,40,-2,-2,-2,-2,0,-2,-2,0,0,-2
3017,63,1065,,,41,-2,-2,-2,-2,0,-2,-2,0,0,-2
3018,63,1065,,,42,-2,-2,-2,-2,0,-2,-2,0,0,-2
3019,63,1065,,,43,-2,-2,-2,-2,0,-2,-2,0,0,-2
3020,63,1065,,,44,-2,-2,-2,-2,0,-2,-2,0,0,-2
3021,63,1065,,,45,-2,-2,-2,-2,0,-2,-2,0,0,-2
3022,63,1065,,,46,-2,-2,-2,-2,0,-2,-2,0,0,-2
3023,63,1065,,,47,-2,-2,-2,-2,0,-2,-2,0,0,-2
3024,64,1061,,,0,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3025,64,1061,,,1,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3026,64,1061,,,2,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3027,64,1061,,,3,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3028,64,1061,,,4,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3029,64,1061,,,5,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3030,64,1061,,,6,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3031,64,1061,,,7,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3032,64,1061,,,8,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3033,64,1061,,,9,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3034,64,1061,,,10,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3035,64,1061,,,11,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3036,64,1061,,,12,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3037,64,1061,,,13,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3038,64,1061,,,14,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3039,64,1061,,,15,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3040,64,1061,,,16,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3041,64,1061,,,17,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3042,64,1061,,,18,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3043,64,1061,,,19,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3044,64,1061,,,20,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3045,64,1061,,,21,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3046,64,1061,,,22,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3047,64,1061,,,23,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3048,64,1061,,,24,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3049,64,1061,,,25,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3050,64,1061,,,26,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3051,64,1061,,,27,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3052,64,1061,,,28,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3053,64,1061,,,29,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3054,64,1061,,,30,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3055,64,1061,,,31,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3056,64,1061,,,32,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3057,64,1061,,,33,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3058,64,1061,,,34,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3059,64,1061,,,35,-2,-2,-2,1,1,-2,-2,-2,-2,-2
3060,64,1061,,,36,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3061,64,1061,,,37,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3062,64,1061,,,38,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3063,64,1061,,,39,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3064,64,1061,,,40,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3065,64,1061,,,41,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3066,64,1061,,,42,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3067,64,1061,,,43,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3068,64,1061,,,44,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3069,64,1061,,,45,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3070,64,1061,,,46,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3071,64,1061,,,47,-2,-2,-2,0,0,-2,-2,-2,-2,-2
3072,65,1068,,,0,-2,-2,-2,1,1,-2,-2,1,1,1
3073,65,1068,,,1,-2,-2,-2,1,1,-2,-2,1,1,1
3074,65,1068,,,2,-2,-2,-2,1,1,-2,-2,1,1,1
3075,65,1068,,,3,-2,-2,-2,1,1,-2,-2,1,1,1
3076,65,1068,,,4,-2,-2,-2,1,1,-2,-2,1,1,1
3077,65,1068,,,5,-2,-2,-2,1,1,-2,-2,1,1,1
3078,65,1068,,,6,-2,-2,-2,1,1,-2,-2,1,1,1
3079,65,1068,,,7,-2,-2,-2,1,1,-2,-2,1,1,1
3080,65,1068,,,8,-2,-2,-2,0,0,-2,-2,0,0,0
3081,65,1068,,,9,-2,-2,-2,0,0,-2,-2,0,0,0
3082,65,1068,,,10,-2,-2,-2,0,0,-2,-2,0,0,0
3083,65,1068,,,11,-2,-2,-2,0,0,-2,-2,0,0,0
3084,65,1068,,,12,-2,-2,-2,0,0,-2,-2,0,0,0
3085,65,1068,,,13,-2,-2,-2,0,0,-2,-2,0,0,0
3086,65,1068,,,14,-2,-2,-2,0,0,-2,-2,0,0,0
3087,65,1068,,,15,-2,-2,-2,0,0,-2,-2,0,0,0
3088,65,1068,,,16,-2,-2,-2,1,1,-2,-2,1,1,1
3089,65,1068,,,17,-2,-2,-2,1,1,-2,-2,1,1,1
3090,65,1068,,,18,-2,-2,-2,1,1,-2,-2,1,1,1
3091,65,1068,,,19,-2,-2,-2,1,1,-2,-2,1,1,1
3092,65,1068,,,20,-2,-2,-2,1,1,-2,-2,1,1,1
3093,65,1068,,,21,-2,-2,-2,1,1,-2,-2,1,1,1
3094,65,1068,,,22,-2,-2,-2,1,1,-2,-2,1,1,1
3095,65,1068,,,23,-2,-2,-2,1,1,-2,-2,1,1,1
3096,65,1068,,,24,-2,-2,-2,1,1,-2,-2,1,1,1
3097,65,1068,,,25,-2,-2,-2,1,1,-2,-2,1,1,1
3098,65,1068,,,26,-2,-2,-2,1,1,-2,-2,1,1,1
3099,65,1068,,,27,-2,-2,-2,1,1,-2,-2,1,1,1
3100,65,1068,,,28,-2,-2,-2,1,1,-2,-2,1,1,1
3101,65,1068,,,29,-2,-2,-2,1,1,-2,-2,1,1,1
3102,65,1068,,,30,-2,-2,-2,1,1,-2,-2,1,1,1
3103,65,1068,,,31,-2,-2,-2,1,1,-2,-2,1,1,1
3104,65,1068,,,32,-2,-2,-2,1,1,-2,-2,1,1,1
3105,65,1068,,,33,-2,-2,-2,1,1,-2,-2,1,1,1
3106,65,1068,,,34,-2,-2,-2,1,1,-2,-2,1,1,1
3107,65,1068,,,35,-2,-2,-2,1,1,-2,-2,1,1,1
3108,65,1068,,,36,-2,-2,-2,1,1,-2,-2,1,1,1
3109,65,1068,,,37,-2,-2,-2,1,1,-2,-2,1,1,1
3110,65,1068,,,38,-2,-2,-2,1,1,-2,-2,1,1,1
3111,65,1068,,,39,-2,-2,-2,1,1,-2,-2,1,1,1
3112,65,1068,,,40,-2,-2,-2,1,1,-2,-2,1,1,1
3113,65,1068,,,41,-2,-2,-2,1,1,-2,-2,1,1,1
3114,65,1068,,,42,-2,-2,-2,1,1,-2,-2,1,1,1
3115,65,1068,,,43,-2,-2,-2,1,1,-2,-2,1,1,1
3116,65,1068,,,44,-2,-2,-2,1,1,-2,-2,1,1,1
3117,65,1068,,,45,-2,-2,-2,1,1,-2,-2,1,1,1
3118,65,1068,,,46,-2,-2,-2,1,1,-2,-2,1,1,1
3119,65,1068,,,47,-2,-2,-2,1,1,-2,-2,1,1,1
3120,66,1073,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3121,66,1073,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3122,66,1073,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3123,66,1073,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3124,66,1073,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3125,66,1073,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3126,66,1073,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3127,66,1073,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3128,66,1073,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3129,66,1073,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3130,66,1073,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3131,66,1073,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3132,66,1073,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3133,66,1073,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3134,66,1073,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3135,66,1073,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3136,66,1073,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3137,66,1073,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3138,66,1073,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3139,66,1073,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3140,66,1073,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3141,66,1073,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3142,66,1073,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3143,66,1073,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3144,66,1073,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3145,66,1073,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3146,66,1073,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3147,66,1073,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3148,66,1073,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3149,66,1073,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3150,66,1073,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3151,66,1073,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3152,66,1073,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3153,66,1073,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3154,66,1073,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3155,66,1073,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3156,66,1073,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3157,66,1073,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3158,66,1073,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3159,66,1073,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3160,66,1073,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3161,66,1073,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3162,66,1073,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3163,66,1073,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3164,66,1073,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3165,66,1073,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3166,66,1073,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3167,66,1073,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3168,67,1062,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3169,67,1062,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3170,67,1062,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3171,67,1062,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3172,67,1062,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3173,67,1062,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3174,67,1062,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3175,67,1062,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3176,67,1062,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3177,67,1062,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3178,67,1062,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
