,id,species_id,species_name,created_at,updated_at,week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
1359,29,1030,,,,15,-2,-2,-2,0,0,-2,-2,0,0,0
1360,29,1030,,,,16,-2,-2,-2,1,1,-2,-2,1,1,1
1361,29,1030,,,,17,-2,-2,-2,1,1,-2,-2,1,1,1
1362,29,1030,,,,18,-2,-2,-2,1,1,-2,-2,1,1,1
1363,29,1030,,,,19,-2,-2,-2,1,1,-2,-2,1,1,1
1364,29,1030,,,,20,-2,-2,-2,1,1,-2,-2,1,1,1
1365,29,1030,,,,21,-2,-2,-2,1,1,-2,-2,1,1,1
1366,29,1030,,,,22,-2,-2,-2,1,1,-2,-2,1,1,1
1367,29,1030,,,,23,-2,-2,-2,1,1,-2,-2,1,1,1
1368,29,1030,,,,24,-2,-2,-2,1,1,-2,-2,1,1,1
1369,29,1030,,,,25,-2,-2,-2,1,1,-2,-2,1,1,1
1370,29,1030,,,,26,-2,-2,-2,1,1,-2,-2,1,1,1
1371,29,1030,,,,27,-2,-2,-2,1,1,-2,-2,1,1,1
1372,29,1030,,,,28,-2,-2,-2,1,1,-2,-2,1,1,1
1373,29,1030,,,,29,-2,-2,-2,1,1,-2,-2,1,1,1
1374,29,1030,,,,30,-2,-2,-2,1,1,-2,-2,1,1,1
1375,29,1030,,,,31,-2,-2,-2,1,1,-2,-2,1,1,1
1376,29,1030,,,,32,-2,-2,-2,1,1,-2,-2,1,1,1
1377,29,1030,,,,33,-2,-2,-2,1,1,-2,-2,1,1,1
1378,29,1030,,,,34,-2,-2,-2,1,1,-2,-2,1,1,1
1379,29,1030,,,,35,-2,-2,-2,1,1,-2,-2,1,1,1
1380,29,1030,,,,36,-2,-2,-2,1,1,-2,-2,1,1,1
1381,29,1030,,,,37,-2,-2,-2,1,1,-2,-2,1,1,1
1382,29,1030,,,,38,-2,-2,-2,1,1,-2,-2,1,1,1
1383,29,1030,,,,39,-2,-2,-2,1,1,-2,-2,1,1,1
1384,29,1030,,,,40,-2,-2,-2,1,1,-2,-2,1,1,1
1385,29,1030,,,,41,-2,-2,-2,1,1,-2,-2,1,1,1
1386,29,1030,,,,42,-2,-2,-2,1,1,-2,-2,1,1,1
1387,29,1030,,,,43,-2,-2,-2,1,1,-2,-2,1,1,1
1388,29,1030,,,,44,-2,-2,-2,1,1,-2,-2,1,1,1
1389,29,1030,,,,45,-2,-2,-2,1,1,-2,-2,1,1,1
1390,29,1030,,,,46,-2,-2,-2,1,1,-2,-2,1,1,1
1391,29,1030,,,,47,-2,-2,-2,1,1,-2,-2,1,1,1
1392,30,1035,,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1393,30,1035,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1394,30,1035,,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1395,30,1035,,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1396,30,1035,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1397,30,1035,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1398,30,1035,,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1399,30,1035,,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1400,30,1035,,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1401,30,1035,,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1402,30,1035,,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1403,30,1035,,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1404,30,1035,,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1405,30,1035,,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1406,30,1035,,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1407,30,1035,,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1408,30,1035,,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1409,30,1035,,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1410,30,1035,,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1411,30,1035,,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1412,30,1035,,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1413,30,1035,,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1414,30,1035,,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1415,30,1035,,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1416,30,1035,,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1417,30,1035,,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1418,30,1035,,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1419,30,1035,,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1420,30,1035,,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1421,30,1035,,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1422,30,1035,,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1423,30,1035,,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1424,30,1035,,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1425,30,1035,,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1426,30,1035,,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1427,30,1035,,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1428,30,1035,,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1429,30,1035,,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1430,30,1035,,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1431,30,1035,,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1432,30,1035,,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1433,30,1035,,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1434,30,1035,,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1435,30,1035,,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1436,30,1035,,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1437,30,1035,,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1438,30,1035,,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1439,30,1035,,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1440,31,1031,,,,0,-2,-2,-2,0,0,-2,-2,1,1,-2
1441,31,1031,,,,1,-2,-2,-2,0,0,-2,-2,1,1,-2
1442,31,1031,,,,2,-2,-2,-2,0,0,-2,-2,1,1,-2
1443,31,1031,,,,3,-2,-2,-2,0,0,-2,-2,1,1,-2
1444,31,1031,,,,4,-2,-2,-2,0,0,-2,-2,1,1,-2
1445,31,1031,,,,5,-2,-2,-2,0,0,-2,-2,1,1,-2
1446,31,1031,,,,6,-2,-2,-2,0,0,-2,-2,1,1,-2
1447,31,1031,,,,7,-2,-2,-2,0,0,-2,-2,1,1,-2
1448,31,1031,,,,8,-2,-2,-2,0,0,-2,-2,0,0,-2
1449,31,1031,,,,9,-2,-2,-2,0,0,-2,-2,0,0,-2
1450,31,1031,,,,10,-2,-2,-2,0,0,-2,-2,0,0,-2
1451,31,1031,,,,11,-2,-2,-2,0,0,-2,-2,0,0,-2
1452,31,1031,,,,12,-2,-2,-2,0,0,-2,-2,0,0,-2
1453,31,1031,,,,13,-2,-2,-2,0,0,-2,-2,0,0,-2
1454,31,1031,,,,14,-2,-2,-2,0,0,-2,-2,0,0,-2
1455,31,1031,,,,15,-2,-2,-2,0,0,-2,-2,0,0,-2
1456,31,1031,,,,16,-2,-2,-2,1,1,-2,-2,0,0,-2
1457,31,1031,,,,17,-2,-2,-2,1,1,-2,-2,0,0,-2
1458,31,1031,,,,18,-2,-2,-2,1,1,-2,-2,0,0,-2
1459,31,1031,,,,19,-2,-2,-2,1,1,-2,-2,0,0,-2
1460,31,1031,,,,20,-2,-2,-2,1,1,-2,-2,0,0,-2
1461,31,1031,,,,21,-2,-2,-2,1,1,-2,-2,0,0,-2
1462,31,1031,,,,22,-2,-2,-2,1,1,-2,-2,0,0,-2
1463,31,1031,,,,23,-2,-2,-2,1,1,-2,-2,0,0,-2
1464,31,1031,,,,24,-2,-2,-2,1,1,-2,-2,0,0,-2
1465,31,1031,,,,25,-2,-2,-2,1,1,-2,-2,0,0,-2
1466,31,1031,,,,26,-2,-2,-2,1,1,-2,-2,0,0,-2
1467,31,1031,,,,27,-2,-2,-2,1,1,-2,-2,0,0,-2
1468,31,1031,,,,28,-2,-2,-2,0,0,-2,-2,0,0,-2
1469,31,1031,,,,29,-2,-2,-2,0,0,-2,-2,0,0,-2
1470,31,1031,,,,30,-2,-2,-2,0,0,-2,-2,0,0,-2
1471,31,1031,,,,31,-2,-2,-2,0,0,-2,-2,0,0,-2
1472,31,1031,,,,32,-2,-2,-2,0,0,-2,-2,1,1,-2
1473,31,1031,,,,33,-2,-2,-2,0,0,-2,-2,1,1,-2
1474,31,1031,,,,34,-2,-2,-2,0,0,-2,-2,1,1,-2
1475,31,1031,,,,35,-2,-2,-2,0,0,-2,-2,1,1,-2
1476,31,1031,,,,36,-2,-2,-2,0,0,-2,-2,1,1,-2
1477,31,1031,,,,37,-2,-2,-2,0,0,-2,-2,1,1,-2
1478,31,1031,,,,38,-2,-2,-2,0,0,-2,-2,1,1,-2
1479,31,1031,,,,39,-2,-2,-2,0,0,-2,-2,1,1,-2
1480,31,1031,,,,40,-2,-2,-2,0,0,-2,-2,1,1,-2
1481,31,1031,,,,41,-2,-2,-2,0,0,-2,-2,1,1,-2
1482,31,1031,,,,42,-2,-2,-2,0,0,-2,-2,1,1,-2
1483,31,1031,,,,43,-2,-2,-2,0,0,-2,-2,1,1,-2
1484,31,1031,,,,44,-2,-2,-2,0,0,-2,-2,1,1,-2
1485,31,1031,,,,45,-2,-2,-2,0,0,-2,-2,1,1,-2
1486,31,1031,,,,46,-2,-2,-2,0,0,-2,-2,1,1,-2
1487,31,1031,,,,47,-2,-2,-2,0,0,-2,-2,1,1,-2
1488,32,1036,,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1489,32,1036,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1490,32,1036,,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1491,32,1036,,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1492,32,1036,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1493,32,1036,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1494,32,1036,,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1495,32,1036,,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1496,32,1036,,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1497,32,1036,,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1498,32,1036,,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1499,32,1036,,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1500,32,1036,,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1501,32,1036,,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1502,32,1036,,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1503,32,1036,,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1504,32,1036,,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1505,32,1036,,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1506,32,1036,,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1507,32,1036,,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1508,32,1036,,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1509,32,1036,,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1510,32,1036,,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1511,32,1036,,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1512,32,1036,,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1513,32,1036,,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1514,32,1036,,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1515,32,1036,,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1516,32,1036,,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1517,32,1036,,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1518,32,1036,,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1519,32,1036,,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1520,32,1036,,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1521,32,1036,,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1522,32,1036,,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1523,32,1036,,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1524,32,1036,,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1525,32,1036,,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1526,32,1036,,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1527,32,1036,,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1528,32,1036,,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1529,32,1036,,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1530,32,1036,,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1531,32,1036,,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1532,32,1036,,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1533,32,1036,,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1534,32,1036,,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1535,32,1036,,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1536,33,1032,,,,0,-2,-2,-2,1,1,-2,-2,1,1,-2
1537,33,1032,,,,1,-2,-2,-2,1,1,-2,-2,1,1,-2
1538,33,1032,,,,2,-2,-2,-2,1,1,-2,-2,1,1,-2
1539,33,1032,,,,3,-2,-2,-2,1,1,-2,-2,1,1,-2
1540,33,1032,,,,4,-2,-2,-2,1,1,-2,-2,1,1,-2
1541,33,1032,,,,5,-2,-2,-2,1,1,-2,-2,1,1,-2
1542,33,1032,,,,6,-2,-2,-2,1,1,-2,-2,1,1,-2
1543,33,1032,,,,7,-2,-2,-2,1,1,-2,-2,1,1,-2
1544,33,1032,,,,8,-2,-2,-2,1,1,-2,-2,1,1,-2
1545,33,1032,,,,9,-2,-2,-2,1,1,-2,-2,1,1,-2
1546,33,1032,,,,10,-2,-2,-2,1,1,-2,-2,1,1,-2
1547,33,1032,,,,11,-2,-2,-2,1,1,-2,-2,1,1,-2
1548,33,1032,,,,12,-2,-2,-2,1,1,-2,-2,1,1,-2
1549,33,1032,,,,13,-2,-2,-2,1,1,-2,-2,1,1,-2
1550,33,1032,,,,14,-2,-2,-2,1,1,-2,-2,1,1,-2
1551,33,1032,,,,15,-2,-2,-2,1,1,-2,-2,1,1,-2
1552,33,1032,,,,16,-2,-2,-2,1,1,-2,-2,1,1,-2
1553,33,1032,,,,17,-2,-2,-2,1,1,-2,-2,1,1,-2
1554,33,1032,,,,18,-2,-2,-2,1,1,-2,-2,1,1,-2
1555,33,1032,,,,19,-2,-2,-2,1,1,-2,-2,1,1,-2
1556,33,1032,,,,20,-2,-2,-2,1,1,-2,-2,1,1,-2
1557,33,1032,,,,21,-2,-2,-2,1,1,-2,-2,1,1,-2
1558,33,1032,,,,22,-2,-2,-2,1,1,-2,-2,1,1,-2
1559,33,1032,,,,23,-2,-2,-2,1,1,-2,-2,1,1,-2
1560,33,1032,,,,24,-2,-2,-2,0,0,-2,-2,0,0,-2
1561,33,1032,,,,25,-2,-2,-2,0,0,-2,-2,0,0,-2
1562,33,1032,,,,26,-2,-2,-2,0,0,-2,-2,0,0,-2
1563,33,1032,,,,27,-2,-2,-2,0,0,-2,-2,0,0,-2
1564,33,1032,,,,28,-2,-2,-2,0,0,-2,-2,0,0,-2
1565,33,1032,,,,29,-2,-2,-2,0,0,-2,-2,0,0,-2
1566,33,1032,,,,30,-2,-2,-2,0,0,-2,-2,0,0,-2
1567,33,1032,,,,31,-2,-2,-2,0,0,-2,-2,0,0,-2
1568,33,1032,,,,32,-2,-2,-2,0,0,-2,-2,0,0,-2
1569,33,1032,,,,33,-2,-2,-2,0,0,-2,-2,0,0,-2
1570,33,1032,,,,34,-2,-2,-2,0,0,-2,-2,0,0,-2
1571,33,1032,,,,35,-2,-2,-2,0,0,-2,-2,0,0,-2
1572,33,1032,,,,36,-2,-2,-2,0,0,-2,-2,0,0,-2
1573,33,1032,,,,37,-2,-2,-2,0,0,-2,-2,0,0,-2
1574,33,1032,,,,38,-2,-2,-2,0,0,-2,-2,0,0,-2
1575,33,1032,,,,39,-2,-2,-2,0,0,-2,-2,0,0,-2
1576,33,1032,,,,40,-2,-2,-2,0,0,-2,-2,0,0,-2
1577,33,1032,,,,41,-2,-2,-2,0,0,-2,-2,0,0,-2
1578,33,1032,,,,42,-2,-2,-2,0,0,-2,-2,0,0,-2
1579,33,1032,,,,43,-2,-2,-2,0,0,-2,-2,0,0,-2
1580,33,1032,,,,44,-2,-2,-2,0,0,-2,-2,0,0,-2
1581,33,1032,,,,45,-2,-2,-2,0,0,-2,-2,0,0,-2
1582,33,1032,,,,46,-2,-2,-2,0,0,-2,-2,0,0,-2
1583,33,1032,,,,47,-2,-2,-2,0,0,-2,-2,0,0,-2
1584,34,1038,,,,0,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1585,34,1038,,,,1,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1586,34,1038,,,,2,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1587,34,1038,,,,3,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1588,34,1038,,,,4,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1589,34,1038,,,,5,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1590,34,1038,,,,6,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1591,34,1038,,,,7,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1592,34,1038,,,,8,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1593,34,1038,,,,9,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1594,34,1038,,,,10,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1595,34,1038,,,,11,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1596,34,1038,,,,12,-2,-2,-2,1,1,-2,-2,-2,-2,-2
1597,34,1038,,,,13,-2,-2,-2,1,1,-2,-2,-2,-2,-2
1598,34,1038,,,,14,-2,-2,-2,1,1,-2,-2,-2,-2,-2
1599,34,1038,,,,15,-2,-2,-2,1,1,-2,-2,-2,-2,-2
1600,34,1038,,,,16,-2,-2,-2,1,1,-2,-2,-2,-2,-2
1601,34,1038,,,,17,-2,-2,-2,1,1,-2,-2,-2,-2,-2
1602,34,1038,,,,18,-2,-2,-2,1,1,-2,-2,-2,-2,-2
1603,34,1038,,,,19,-2,-2,-2,1,1,-2,-2,-2,-2,-2
1604,34,1038,,,,20,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1605,34,1038,,,,21,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1606,34,1038,,,,22,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1607,34,1038,,,,23,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1608,34,1038,,,,24,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1609,34,1038,,,,25,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1610,34,1038,,,,26,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1611,34,1038,,,,27,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1612,34,1038,,,,28,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1613,34,1038,,,,29,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1614,34,1038,,,,30,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1615,34,1038,,,,31,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1616,34,1038,,,,32,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1617,34,1038,,,,33,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1618,34,1038,,,,34,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1619,34,1038,,,,35,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1620,34,1038,,,,36,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1621,34,1038,,,,37,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1622,34,1038,,,,38,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1623,34,1038,,,,39,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1624,34,1038,,,,40,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1625,34,1038,,,,41,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1626,34,1038,,,,42,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1627,34,1038,,,,43,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1628,34,1038,,,,44,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1629,34,1038,,,,45,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1630,34,1038,,,,46,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1631,34,1038,,,,47,-2,-2,-2,0,0,-2,-2,-2,-2,-2
1632,35,1037,,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1633,35,1037,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1634,35,1037,,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1635,35,1037,,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1636,35,1037,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1637,35,1037,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1638,35,1037,,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1639,35,1037,,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1640,35,1037,,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1641,35,1037,,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1642,35,1037,,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1643,35,1037,,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1644,35,1037,,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1645,35,1037,,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1646,35,1037,,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1647,35,1037,,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1648,35,1037,,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1649,35,1037,,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1650,35,1037,,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1651,35,1037,,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1652,35,1037,,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1653,35,1037,,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1654,35,1037,,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1655,35,1037,,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1656,35,1037,,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1657,35,1037,,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1658,35,1037,,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1659,35,1037,,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1660,35,1037,,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1661,35,1037,,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1662,35,1037,,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1663,35,1037,,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1664,35,1037,,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1665,35,1037,,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1666,35,1037,,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1667,35,1037,,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1668,35,1037,,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1669,35,1037,,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1670,35,1037,,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1671,35,1037,,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1672,35,1037,,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1673,35,1037,,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1674,35,1037,,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1675,35,1037,,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1676,35,1037,,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1677,35,1037,,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1678,35,1037,,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1679,35,1037,,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1680,36,1039,,,,0,-2,-2,-2,0,0,-2,-2,0,0,0
1681,36,1039,,,,1,-2,-2,-2,0,0,-2,-2,0,0,0
1682,36,1039,,,,2,-2,-2,-2,0,0,-2,-2,0,0,0
1683,36,1039,,,,3,-2,-2,-2,0,0,-2,-2,0,0,0
1684,36,1039,,,,4,-2,-2,-2,1,1,-2,-2,1,1,1
1685,36,1039,,,,5,-2,-2,-2,1,1,-2,-2,1,1,1
1686,36,1039,,,,6,-2,-2,-2,1,1,-2,-2,1,1,1
1687,36,1039,,,,7,-2,-2,-2,1,1,-2,-2,1,1,1
1688,36,1039,,,,8,-2,-2,-2,1,1,-2,-2,1,1,1
1689,36,1039,,,,9,-2,-2,-2,1,1,-2,-2,1,1,1
1690,36,1039,,,,10,-2,-2,-2,1,1,-2,-2,1,1,1
1691,36,1039,,,,11,-2,-2,-2,1,1,-2,-2,1,1,1
1692,36,1039,,,,12,-2,-2,-2,1,1,-2,-2,1,1,1
1693,36,1039,,,,13,-2,-2,-2,1,1,-2,-2,1,1,1
1694,36,1039,,,,14,-2,-2,-2,1,1,-2,-2,1,1,1
1695,36,1039,,,,15,-2,-2,-2,1,1,-2,-2,1,1,1
1696,36,1039,,,,16,-2,-2,-2,1,1,-2,-2,1,1,1
1697,36,1039,,,,17,-2,-2,-2,1,1,-2,-2,1,1,1
1698,36,1039,,,,18,-2,-2,-2,1,1,-2,-2,1,1,1
