Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week,Lat,Long,Observation_ID,User_id,User_Tree_id
2021-09-05,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,31,30.95455,77.20875,524653.0,22645.0,95671.0
2021-05-02,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,15,30.95455,77.20875,499226.0,22645.0,95671.0
2021-03-28,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,11,30.95455,77.20875,494183.0,22645.0,95671.0
2020-11-15,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2020,41,30.95455,77.20875,454726.0,22645.0,95671.0
2021-05-16,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,17,30.95455,77.20875,502151.0,22645.0,95671.0
2020-12-27,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,46,30.95455,77.20875,462522.0,22645.0,95671.0
2021-05-09,Indian Mahogany-Toona ciliata,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,16,30.95455,77.20875,500623.0,22645.0,95671.0
2020-11-08,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,40,30.95455,77.20875,453514.0,22645.0,95671.0
2021-08-29,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,31,30.95455,77.20875,522994.0,22645.0,95671.0
2021-04-04,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,12,30.95455,77.20875,494983.0,22645.0,95671.0
2021-04-11,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,13,30.95455,77.20875,495706.0,22645.0,95671.0
2020-11-29,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,43,30.95455,77.20875,458274.0,22645.0,95671.0
2021-01-31,Indian Mahogany-Toona ciliata,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,3,30.95455,77.20875,472530.0,22645.0,95671.0
2021-06-27,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,22,30.95455,77.20875,507471.0,22645.0,95671.0
2021-02-21,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,30.95455,77.20875,483907.0,22645.0,95671.0
2021-02-28,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,30.95455,77.20875,485289.0,22645.0,95671.0
2021-01-17,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2,30.95455,77.20875,468016.0,22645.0,95671.0
2021-07-11,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,24,30.95455,77.20875,511630.0,22645.0,95671.0
2020-12-13,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,44,30.95455,77.20875,460549.0,22645.0,95671.0
2021-01-24,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,3,30.95455,77.20875,469322.0,22645.0,95671.0
2021-02-07,Indian Mahogany-Toona ciliata,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,4,30.95455,77.20875,476699.0,22645.0,95671.0
2020-12-06,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2020,43,30.95455,77.20875,459613.0,22645.0,95671.0
2020-10-18,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,37,30.95455,77.20875,447297.0,22645.0,95671.0
2020-10-11,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,36,30.95455,77.20875,446908.0,22645.0,95671.0
