Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week,Lat,Long,Observation_ID,User_id,User_Tree_id
2023-03-10,Indian Elm-Holoptelea integrifolia,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,8,26.06882,84.97248,647053.0,20813.0,96717.0
2020-11-22,Indian Elm-Holoptelea integrifolia,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2020,42,26.06882,84.97248,456443.0,20813.0,96717.0
2022-09-14,Indian Elm-Holoptelea integrifolia,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,33,26.06882,84.97248,612263.0,20813.0,96717.0
2023-05-11,Indian Elm-Holoptelea integrifolia,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,16,26.06882,84.97248,661689.0,20813.0,96717.0
2022-04-14,Indian Elm-Holoptelea integrifolia,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,13,26.06882,84.97248,584119.0,20813.0,96717.0
2022-01-31,Indian Elm-Holoptelea integrifolia,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,2022,3,26.06882,84.97248,564195.0,20813.0,96717.0
2023-05-29,Indian Elm-Holoptelea integrifolia,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,19,26.06882,84.97248,665916.0,20813.0,96717.0
2022-08-30,Indian Elm-Holoptelea integrifolia,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,31,26.06882,84.97248,610041.0,20813.0,96717.0
2021-01-16,Indian Elm-Holoptelea integrifolia,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021,2,26.06882,84.97248,467523.0,20813.0,96717.0
2022-06-13,Indian Elm-Holoptelea integrifolia,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,21,26.06882,84.97248,595629.0,20813.0,96717.0
2022-09-27,Indian Elm-Holoptelea integrifolia,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,34,26.06882,84.97248,613993.0,20813.0,96717.0
2022-05-15,Indian Elm-Holoptelea integrifolia,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,17,26.06882,84.97248,592288.0,20813.0,96717.0
2022-01-19,Indian Elm-Holoptelea integrifolia,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2022,2,26.06882,84.97248,560659.0,20813.0,96717.0
2022-07-04,Indian Elm-Holoptelea integrifolia,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,23,26.06882,84.97248,599235.0,20813.0,96717.0
2021-05-05,Indian Laburnum-Cassia fistula,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2021,16,25.02628,85.4136,500106.0,23012.0,100283.0
2021-04-28,Indian Laburnum-Cassia fistula,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2021,15,25.02628,85.4136,498484.0,23012.0,100283.0
2021-05-12,Indian Laburnum-Cassia fistula,2.0,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,2.0,-2.0,2021,16,25.02628,85.4136,501107.0,23012.0,100283.0
2021-05-20,Indian Laburnum-Cassia fistula,2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,1.0,2.0,-2.0,2021,18,25.02628,85.4136,502822.0,23012.0,100283.0
2021-06-02,Indian Laburnum-Cassia fistula,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,1.0,2.0,-2.0,2021,19,25.02628,85.4136,504470.0,23012.0,100283.0
2021-05-26,Indian Laburnum-Cassia fistula,2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,1.0,2.0,-2.0,2021,18,25.02628,85.4136,503859.0,23012.0,100283.0
2023-04-15,Indian Laburnum-Cassia fistula,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2023,13,25.02628,85.4136,656198.0,23012.0,100283.0
2023-04-29,Indian Laburnum-Cassia fistula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2023,15,25.02628,85.4136,659959.0,23012.0,100283.0
2023-04-22,Indian Laburnum-Cassia fistula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2023,14,25.02628,85.4136,657635.0,23012.0,100283.0
2023-03-25,Indian Laburnum-Cassia fistula,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2023,10,25.02628,85.4136,649251.0,23012.0,100283.0
2023-04-02,Indian Laburnum-Cassia fistula,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2023,11,25.02628,85.4136,652632.0,23012.0,100283.0
2023-05-11,Jackfruit-Artocarpus heterophyllus,2.0,1.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,2023,16,26.06882,84.97248,661690.0,20813.0,96716.0
2023-03-10,Jackfruit-Artocarpus heterophyllus,0.0,2.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,-2.0,2023,8,26.06882,84.97248,647052.0,20813.0,96716.0
2023-05-29,Jackfruit-Artocarpus heterophyllus,1.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,-2.0,2023,19,26.06882,84.97248,665914.0,20813.0,96716.0
2021-01-16,Jackfruit-Artocarpus heterophyllus,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,2,26.06882,84.97248,467522.0,20813.0,96716.0
2020-11-22,Jackfruit-Artocarpus heterophyllus,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,42,26.06882,84.97248,456442.0,20813.0,96716.0
2022-04-14,Jackfruit-Artocarpus heterophyllus,1.0,2.0,0.0,2.0,-2.0,1.0,2.0,2.0,0.0,-2.0,2022,13,26.06882,84.97248,584121.0,20813.0,96716.0
2022-01-20,Jackfruit-Artocarpus heterophyllus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,2,26.06882,84.97248,560893.0,20813.0,96716.0
2022-01-19,Jackfruit-Artocarpus heterophyllus,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,2,26.06882,84.97248,560660.0,20813.0,96716.0
2022-05-15,Jackfruit-Artocarpus heterophyllus,2.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,-2.0,2022,17,26.06882,84.97248,592286.0,20813.0,96716.0
2022-09-27,Jackfruit-Artocarpus heterophyllus,1.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,2022,34,26.06882,84.97248,613995.0,20813.0,96716.0
2022-06-13,Jackfruit-Artocarpus heterophyllus,1.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,-2.0,2022,21,26.06882,84.97248,595631.0,20813.0,96716.0
2022-08-30,Jackfruit-Artocarpus heterophyllus,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,31,26.06882,84.97248,610043.0,20813.0,96716.0
2022-09-14,Jackfruit-Artocarpus heterophyllus,1.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,2022,33,26.06882,84.97248,612261.0,20813.0,96716.0
2022-10-30,Jackfruit-Artocarpus heterophyllus,1.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,2022,39,26.06882,84.97248,618014.0,20813.0,96716.0
2022-01-31,Jackfruit-Artocarpus heterophyllus,1.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,2022,3,26.06882,84.97248,564193.0,20813.0,96716.0
2022-07-04,Jackfruit-Artocarpus heterophyllus,2.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,-2.0,2022,23,26.06882,84.97248,599233.0,20813.0,96716.0
2020-11-18,Mango (all varieties)-Mangifera indica,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,41,26.13246,87.45286,455331.0,21087.0,96600.0
2020-11-18,Mango (all varieties)-Mangifera indica,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,41,26.13246,87.45286,455332.0,21087.0,96601.0
2020-11-18,Mango (all varieties)-Mangifera indica,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,41,26.13246,87.45286,455334.0,21087.0,96603.0
2021-02-04,Mango (all varieties)-Mangifera indica,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,4,24.7588,84.97988,475352.0,20813.0,98240.0
2021-02-18,Mango (all varieties)-Mangifera indica,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2021,6,24.7588,84.97988,483377.0,20813.0,98240.0
2019-06-18,Mango (all varieties)-Mangifera indica,1.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,2019,21,25.53917,83.95322,334152.0,16065.0,66036.0
2023-10-16,Mango (all varieties)-Mangifera indica,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,37,26.46799,87.28522,696544.0,23271.0,146859.0
2023-11-15,Mango (all varieties)-Mangifera indica,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,41,26.46743,87.28273,703154.0,23271.0,148228.0
2017-03-06,Mango (all varieties)-Mangifera indica,1.0,2.0,,2.0,1.0,,,0.0,0.0,,2017,8,25.59109,85.14782,161356.0,16836.0,9731.0
2019-09-13,Mast Tree-Monoon longifolium,1.0,2.0,0.0,-2.0,0.0,-2.0,-2.0,1.0,2.0,-2.0,2019,32,24.68428,84.96284,351077.0,15220.0,70345.0
2019-09-13,Mast Tree-Monoon longifolium,1.0,2.0,0.0,-2.0,0.0,-2.0,-2.0,1.0,2.0,-2.0,2019,32,24.68713,84.96565,351081.0,15220.0,70349.0
2021-02-18,Neem-Azadirachta indica,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2021,6,24.7588,84.97988,483376.0,20813.0,98241.0
2021-02-04,Neem-Azadirachta indica,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,4,24.7588,84.97988,475353.0,20813.0,98241.0
2021-06-02,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,19,25.02628,85.4136,504469.0,23012.0,99862.0
2021-06-02,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,19,25.02628,85.4136,504467.0,23012.0,100168.0
2021-05-26,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2021,18,25.02628,85.4136,503858.0,23012.0,100168.0
2021-05-26,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,18,25.02628,85.4136,503857.0,23012.0,99862.0
2021-05-20,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,18,25.02628,85.4136,502820.0,23012.0,99862.0
2021-05-20,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021,18,25.02628,85.4136,502821.0,23012.0,100168.0
2021-04-21,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2021,14,25.02628,85.4136,497221.0,23012.0,100168.0
2021-04-21,Neem-Azadirachta indica,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2021,14,25.02628,85.4136,497220.0,23012.0,99862.0
2021-04-01,Neem-Azadirachta indica,2.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2021,11,25.02628,85.4136,494755.0,23012.0,99861.0
2021-05-12,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2021,16,25.02628,85.4136,501106.0,23012.0,99862.0
2021-05-12,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021,16,25.02628,85.4136,501105.0,23012.0,100168.0
2021-04-28,Neem-Azadirachta indica,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,2021,15,25.02628,85.4136,498476.0,23012.0,99862.0
2021-04-28,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021,15,25.02628,85.4136,498474.0,23012.0,100168.0
2021-05-05,Neem-Azadirachta indica,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2021,16,25.02628,85.4136,500105.0,23012.0,99862.0
2021-05-05,Neem-Azadirachta indica,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021,16,25.02628,85.4136,500104.0,23012.0,100168.0
2023-04-08,Neem-Azadirachta indica,2.0,1.0,1.0,1.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,12,25.02628,85.4136,654354.0,23012.0,100168.0
2023-04-08,Neem-Azadirachta indica,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,12,25.02628,85.4136,654353.0,23012.0,99862.0
2023-04-22,Neem-Azadirachta indica,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,14,25.02628,85.4136,657638.0,23012.0,99862.0
2023-04-22,Neem-Azadirachta indica,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2023,14,25.02628,85.4136,657636.0,23012.0,100168.0
2023-04-15,Neem-Azadirachta indica,2.0,1.0,1.0,1.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13,25.02628,85.4136,656197.0,23012.0,100168.0
2023-04-15,Neem-Azadirachta indica,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,13,25.02628,85.4136,656196.0,23012.0,99862.0
2023-03-25,Neem-Azadirachta indica,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,10,25.02628,85.4136,649250.0,23012.0,100168.0
2023-03-25,Neem-Azadirachta indica,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,10,25.02628,85.4136,649249.0,23012.0,99862.0
2023-04-02,Neem-Azadirachta indica,2.0,1.0,1.0,2.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,11,25.02628,85.4136,652638.0,23012.0,100168.0
2023-04-02,Neem-Azadirachta indica,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11,25.02628,85.4136,652634.0,23012.0,99862.0
2023-04-29,Neem-Azadirachta indica,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2023,15,25.02628,85.4136,659957.0,23012.0,99862.0
2023-04-29,Neem-Azadirachta indica,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2023,15,25.02628,85.4136,659958.0,23012.0,100168.0
2021-09-01,Neem-Azadirachta indica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2021,31,25.02628,85.4136,523560.0,23012.0,100168.0
2021-09-01,Neem-Azadirachta indica,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2021,31,25.02628,85.4136,523559.0,23012.0,99862.0
2022-07-29,Oleander-Nerium oleander,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2022,27,24.95323,86.94989,602621.0,25450.0,118179.0
2023-11-16,Peepal-Ficus religiosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,41,26.46737,87.28271,703210.0,23271.0,148245.0
2023-03-25,Peepal-Ficus religiosa,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,10,25.02849,85.41584,649252.0,23012.0,131085.0
2021-04-18,Plum tree-Prunus domestica,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2021,13,25.73964,86.26626,496591.0,20813.0,100155.0
2020-11-18,Pomegranate-Punica granatum,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2020,41,26.13246,87.45286,455333.0,21087.0,96602.0
2022-05-03,Siris-Albizia lebbeck,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,15,26.71566,84.58587,590657.0,4558.0,117048.0
2021-02-09,Walnut-Juglans regia,1.0,2.0,2.0,1.0,-2.0,2.0,0.0,2.0,1.0,-2.0,2021,5,25.22931,86.98357,478785.0,20811.0,98597.0
