,Unnamed: 0,id,species_id,species_name,updated_at,week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
5048,5048,106,1108,Mango: Chosa-Mangifera indica,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5049,5049,106,1108,Mango: Chosa-Mangifera indica,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5050,5050,106,1108,Mango: Chosa-Mangifera indica,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5051,5051,106,1108,Mango: Chosa-Mangifera indica,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5052,5052,106,1108,Mango: Chosa-Mangifera indica,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5053,5053,106,1108,Mango: Chosa-Mangifera indica,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5054,5054,106,1108,Mango: Chosa-Mangifera indica,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5055,5055,106,1108,Mango: Chosa-Mangifera indica,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5056,5056,106,1108,Mango: Chosa-Mangifera indica,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5057,5057,106,1108,Mango: Chosa-Mangifera indica,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5058,5058,106,1108,Mango: Chosa-Mangifera indica,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5059,5059,106,1108,Mango: Chosa-Mangifera indica,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5060,5060,106,1108,Mango: Chosa-Mangifera indica,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5061,5061,106,1108,Mango: Chosa-Mangifera indica,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5062,5062,106,1108,Mango: Chosa-Mangifera indica,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5063,5063,106,1108,Mango: Chosa-Mangifera indica,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5064,5064,106,1108,Mango: Chosa-Mangifera indica,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5065,5065,106,1108,Mango: Chosa-Mangifera indica,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5066,5066,106,1108,Mango: Chosa-Mangifera indica,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5067,5067,106,1108,Mango: Chosa-Mangifera indica,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5068,5068,106,1108,Mango: Chosa-Mangifera indica,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5069,5069,106,1108,Mango: Chosa-Mangifera indica,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5070,5070,106,1108,Mango: Chosa-Mangifera indica,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5071,5071,106,1108,Mango: Chosa-Mangifera indica,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5072,5072,106,1108,Mango: Chosa-Mangifera indica,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5073,5073,106,1108,Mango: Chosa-Mangifera indica,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5074,5074,106,1108,Mango: Chosa-Mangifera indica,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5075,5075,106,1108,Mango: Chosa-Mangifera indica,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5076,5076,106,1108,Mango: Chosa-Mangifera indica,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5077,5077,106,1108,Mango: Chosa-Mangifera indica,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5078,5078,106,1108,Mango: Chosa-Mangifera indica,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5079,5079,106,1108,Mango: Chosa-Mangifera indica,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5080,5080,106,1108,Mango: Chosa-Mangifera indica,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5081,5081,106,1108,Mango: Chosa-Mangifera indica,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5082,5082,106,1108,Mango: Chosa-Mangifera indica,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5083,5083,106,1108,Mango: Chosa-Mangifera indica,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5084,5084,106,1108,Mango: Chosa-Mangifera indica,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5085,5085,106,1108,Mango: Chosa-Mangifera indica,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5086,5086,106,1108,Mango: Chosa-Mangifera indica,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5087,5087,106,1108,Mango: Chosa-Mangifera indica,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5088,5088,107,1101,Mango: Beneshan-Mangifera indica,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5089,5089,107,1101,Mango: Beneshan-Mangifera indica,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5090,5090,107,1101,Mango: Beneshan-Mangifera indica,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5091,5091,107,1101,Mango: Beneshan-Mangifera indica,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5092,5092,107,1101,Mango: Beneshan-Mangifera indica,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5093,5093,107,1101,Mango: Beneshan-Mangifera indica,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5094,5094,107,1101,Mango: Beneshan-Mangifera indica,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5095,5095,107,1101,Mango: Beneshan-Mangifera indica,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5096,5096,107,1101,Mango: Beneshan-Mangifera indica,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5097,5097,107,1101,Mango: Beneshan-Mangifera indica,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5098,5098,107,1101,Mango: Beneshan-Mangifera indica,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5099,5099,107,1101,Mango: Beneshan-Mangifera indica,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5100,5100,107,1101,Mango: Beneshan-Mangifera indica,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5101,5101,107,1101,Mango: Beneshan-Mangifera indica,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5102,5102,107,1101,Mango: Beneshan-Mangifera indica,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5103,5103,107,1101,Mango: Beneshan-Mangifera indica,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5104,5104,107,1101,Mango: Beneshan-Mangifera indica,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5105,5105,107,1101,Mango: Beneshan-Mangifera indica,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5106,5106,107,1101,Mango: Beneshan-Mangifera indica,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5107,5107,107,1101,Mango: Beneshan-Mangifera indica,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5108,5108,107,1101,Mango: Beneshan-Mangifera indica,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5109,5109,107,1101,Mango: Beneshan-Mangifera indica,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5110,5110,107,1101,Mango: Beneshan-Mangifera indica,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5111,5111,107,1101,Mango: Beneshan-Mangifera indica,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5112,5112,107,1101,Mango: Beneshan-Mangifera indica,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5113,5113,107,1101,Mango: Beneshan-Mangifera indica,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5114,5114,107,1101,Mango: Beneshan-Mangifera indica,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5115,5115,107,1101,Mango: Beneshan-Mangifera indica,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5116,5116,107,1101,Mango: Beneshan-Mangifera indica,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117,5117,107,1101,Mango: Beneshan-Mangifera indica,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118,5118,107,1101,Mango: Beneshan-Mangifera indica,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5119,5119,107,1101,Mango: Beneshan-Mangifera indica,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5120,5120,107,1101,Mango: Beneshan-Mangifera indica,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5121,5121,107,1101,Mango: Beneshan-Mangifera indica,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5122,5122,107,1101,Mango: Beneshan-Mangifera indica,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5123,5123,107,1101,Mango: Beneshan-Mangifera indica,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5124,5124,107,1101,Mango: Beneshan-Mangifera indica,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5125,5125,107,1101,Mango: Beneshan-Mangifera indica,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5126,5126,107,1101,Mango: Beneshan-Mangifera indica,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5127,5127,107,1101,Mango: Beneshan-Mangifera indica,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5128,5128,107,1101,Mango: Beneshan-Mangifera indica,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5129,5129,107,1101,Mango: Beneshan-Mangifera indica,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5130,5130,107,1101,Mango: Beneshan-Mangifera indica,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5131,5131,107,1101,Mango: Beneshan-Mangifera indica,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5132,5132,107,1101,Mango: Beneshan-Mangifera indica,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5133,5133,107,1101,Mango: Beneshan-Mangifera indica,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5134,5134,107,1101,Mango: Beneshan-Mangifera indica,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5135,5135,107,1101,Mango: Beneshan-Mangifera indica,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5136,5136,108,1113,Mango: Gulabkhas-Mangifera indica,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5137,5137,108,1113,Mango: Gulabkhas-Mangifera indica,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5138,5138,108,1113,Mango: Gulabkhas-Mangifera indica,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5139,5139,108,1113,Mango: Gulabkhas-Mangifera indica,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5140,5140,108,1113,Mango: Gulabkhas-Mangifera indica,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5141,5141,108,1113,Mango: Gulabkhas-Mangifera indica,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5142,5142,108,1113,Mango: Gulabkhas-Mangifera indica,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5143,5143,108,1113,Mango: Gulabkhas-Mangifera indica,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5144,5144,108,1113,Mango: Gulabkhas-Mangifera indica,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5145,5145,108,1113,Mango: Gulabkhas-Mangifera indica,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5146,5146,108,1113,Mango: Gulabkhas-Mangifera indica,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5147,5147,108,1113,Mango: Gulabkhas-Mangifera indica,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5148,5148,108,1113,Mango: Gulabkhas-Mangifera indica,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5149,5149,108,1113,Mango: Gulabkhas-Mangifera indica,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5150,5150,108,1113,Mango: Gulabkhas-Mangifera indica,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5151,5151,108,1113,Mango: Gulabkhas-Mangifera indica,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5152,5152,108,1113,Mango: Gulabkhas-Mangifera indica,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5153,5153,108,1113,Mango: Gulabkhas-Mangifera indica,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5154,5154,108,1113,Mango: Gulabkhas-Mangifera indica,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5155,5155,108,1113,Mango: Gulabkhas-Mangifera indica,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5156,5156,108,1113,Mango: Gulabkhas-Mangifera indica,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5157,5157,108,1113,Mango: Gulabkhas-Mangifera indica,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5158,5158,108,1113,Mango: Gulabkhas-Mangifera indica,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5159,5159,108,1113,Mango: Gulabkhas-Mangifera indica,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5160,5160,108,1113,Mango: Gulabkhas-Mangifera indica,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5161,5161,108,1113,Mango: Gulabkhas-Mangifera indica,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5162,5162,108,1113,Mango: Gulabkhas-Mangifera indica,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5163,5163,108,1113,Mango: Gulabkhas-Mangifera indica,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5164,5164,108,1113,Mango: Gulabkhas-Mangifera indica,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5165,5165,108,1113,Mango: Gulabkhas-Mangifera indica,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5166,5166,108,1113,Mango: Gulabkhas-Mangifera indica,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5167,5167,108,1113,Mango: Gulabkhas-Mangifera indica,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5168,5168,108,1113,Mango: Gulabkhas-Mangifera indica,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5169,5169,108,1113,Mango: Gulabkhas-Mangifera indica,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5170,5170,108,1113,Mango: Gulabkhas-Mangifera indica,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5171,5171,108,1113,Mango: Gulabkhas-Mangifera indica,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5172,5172,108,1113,Mango: Gulabkhas-Mangifera indica,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5173,5173,108,1113,Mango: Gulabkhas-Mangifera indica,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5174,5174,108,1113,Mango: Gulabkhas-Mangifera indica,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5175,5175,108,1113,Mango: Gulabkhas-Mangifera indica,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5176,5176,108,1113,Mango: Gulabkhas-Mangifera indica,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5177,5177,108,1113,Mango: Gulabkhas-Mangifera indica,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5178,5178,108,1113,Mango: Gulabkhas-Mangifera indica,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5179,5179,108,1113,Mango: Gulabkhas-Mangifera indica,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5180,5180,108,1113,Mango: Gulabkhas-Mangifera indica,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5181,5181,108,1113,Mango: Gulabkhas-Mangifera indica,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5182,5182,108,1113,Mango: Gulabkhas-Mangifera indica,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5183,5183,108,1113,Mango: Gulabkhas-Mangifera indica,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5184,5184,109,1104,Mango: Cheruku Rasam-Mangifera indica,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5185,5185,109,1104,Mango: Cheruku Rasam-Mangifera indica,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5186,5186,109,1104,Mango: Cheruku Rasam-Mangifera indica,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5187,5187,109,1104,Mango: Cheruku Rasam-Mangifera indica,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5188,5188,109,1104,Mango: Cheruku Rasam-Mangifera indica,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5189,5189,109,1104,Mango: Cheruku Rasam-Mangifera indica,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5190,5190,109,1104,Mango: Cheruku Rasam-Mangifera indica,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5191,5191,109,1104,Mango: Cheruku Rasam-Mangifera indica,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5192,5192,109,1104,Mango: Cheruku Rasam-Mangifera indica,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5193,5193,109,1104,Mango: Cheruku Rasam-Mangifera indica,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5194,5194,109,1104,Mango: Cheruku Rasam-Mangifera indica,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5195,5195,109,1104,Mango: Cheruku Rasam-Mangifera indica,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5196,5196,109,1104,Mango: Cheruku Rasam-Mangifera indica,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5197,5197,109,1104,Mango: Cheruku Rasam-Mangifera indica,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5198,5198,109,1104,Mango: Cheruku Rasam-Mangifera indica,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5199,5199,109,1104,Mango: Cheruku Rasam-Mangifera indica,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5200,5200,109,1104,Mango: Cheruku Rasam-Mangifera indica,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5201,5201,109,1104,Mango: Cheruku Rasam-Mangifera indica,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5202,5202,109,1104,Mango: Cheruku Rasam-Mangifera indica,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5203,5203,109,1104,Mango: Cheruku Rasam-Mangifera indica,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5204,5204,109,1104,Mango: Cheruku Rasam-Mangifera indica,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5205,5205,109,1104,Mango: Cheruku Rasam-Mangifera indica,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5206,5206,109,1104,Mango: Cheruku Rasam-Mangifera indica,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5207,5207,109,1104,Mango: Cheruku Rasam-Mangifera indica,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5208,5208,109,1104,Mango: Cheruku Rasam-Mangifera indica,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5209,5209,109,1104,Mango: Cheruku Rasam-Mangifera indica,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5210,5210,109,1104,Mango: Cheruku Rasam-Mangifera indica,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5211,5211,109,1104,Mango: Cheruku Rasam-Mangifera indica,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5212,5212,109,1104,Mango: Cheruku Rasam-Mangifera indica,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5213,5213,109,1104,Mango: Cheruku Rasam-Mangifera indica,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5214,5214,109,1104,Mango: Cheruku Rasam-Mangifera indica,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5215,5215,109,1104,Mango: Cheruku Rasam-Mangifera indica,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5216,5216,109,1104,Mango: Cheruku Rasam-Mangifera indica,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5217,5217,109,1104,Mango: Cheruku Rasam-Mangifera indica,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5218,5218,109,1104,Mango: Cheruku Rasam-Mangifera indica,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5219,5219,109,1104,Mango: Cheruku Rasam-Mangifera indica,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5220,5220,109,1104,Mango: Cheruku Rasam-Mangifera indica,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5221,5221,109,1104,Mango: Cheruku Rasam-Mangifera indica,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5222,5222,109,1104,Mango: Cheruku Rasam-Mangifera indica,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5223,5223,109,1104,Mango: Cheruku Rasam-Mangifera indica,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5224,5224,109,1104,Mango: Cheruku Rasam-Mangifera indica,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5225,5225,109,1104,Mango: Cheruku Rasam-Mangifera indica,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5226,5226,109,1104,Mango: Cheruku Rasam-Mangifera indica,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5227,5227,109,1104,Mango: Cheruku Rasam-Mangifera indica,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5228,5228,109,1104,Mango: Cheruku Rasam-Mangifera indica,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5229,5229,109,1104,Mango: Cheruku Rasam-Mangifera indica,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5230,5230,109,1104,Mango: Cheruku Rasam-Mangifera indica,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5231,5231,109,1104,Mango: Cheruku Rasam-Mangifera indica,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5232,5232,110,1109,Mango: Dussheri-Mangifera indica,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5233,5233,110,1109,Mango: Dussheri-Mangifera indica,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5234,5234,110,1109,Mango: Dussheri-Mangifera indica,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5235,5235,110,1109,Mango: Dussheri-Mangifera indica,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5236,5236,110,1109,Mango: Dussheri-Mangifera indica,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5237,5237,110,1109,Mango: Dussheri-Mangifera indica,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5238,5238,110,1109,Mango: Dussheri-Mangifera indica,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5239,5239,110,1109,Mango: Dussheri-Mangifera indica,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5240,5240,110,1109,Mango: Dussheri-Mangifera indica,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5241,5241,110,1109,Mango: Dussheri-Mangifera indica,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5242,5242,110,1109,Mango: Dussheri-Mangifera indica,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5243,5243,110,1109,Mango: Dussheri-Mangifera indica,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5244,5244,110,1109,Mango: Dussheri-Mangifera indica,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5245,5245,110,1109,Mango: Dussheri-Mangifera indica,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5246,5246,110,1109,Mango: Dussheri-Mangifera indica,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5247,5247,110,1109,Mango: Dussheri-Mangifera indica,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5248,5248,110,1109,Mango: Dussheri-Mangifera indica,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5249,5249,110,1109,Mango: Dussheri-Mangifera indica,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5250,5250,110,1109,Mango: Dussheri-Mangifera indica,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5251,5251,110,1109,Mango: Dussheri-Mangifera indica,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5252,5252,110,1109,Mango: Dussheri-Mangifera indica,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5253,5253,110,1109,Mango: Dussheri-Mangifera indica,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5254,5254,110,1109,Mango: Dussheri-Mangifera indica,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5255,5255,110,1109,Mango: Dussheri-Mangifera indica,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5256,5256,110,1109,Mango: Dussheri-Mangifera indica,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5257,5257,110,1109,Mango: Dussheri-Mangifera indica,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5258,5258,110,1109,Mango: Dussheri-Mangifera indica,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5259,5259,110,1109,Mango: Dussheri-Mangifera indica,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5260,5260,110,1109,Mango: Dussheri-Mangifera indica,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5261,5261,110,1109,Mango: Dussheri-Mangifera indica,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5262,5262,110,1109,Mango: Dussheri-Mangifera indica,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5263,5263,110,1109,Mango: Dussheri-Mangifera indica,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5264,5264,110,1109,Mango: Dussheri-Mangifera indica,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5265,5265,110,1109,Mango: Dussheri-Mangifera indica,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5266,5266,110,1109,Mango: Dussheri-Mangifera indica,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5267,5267,110,1109,Mango: Dussheri-Mangifera indica,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
