,State_name,Species_id,Species_name,Year,Week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
634,kerala,1184.0,Coconut palm-Cocos nucifera,2019,18,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
635,kerala,1184.0,Coconut palm-Cocos nucifera,2019,19,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
636,kerala,1184.0,Coconut palm-Cocos nucifera,2019,20,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
637,kerala,1184.0,Coconut palm-Cocos nucifera,2019,21,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,1.0,1.0,-2.0
638,kerala,1184.0,Coconut palm-Cocos nucifera,2019,22,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
639,kerala,1184.0,Coconut palm-Cocos nucifera,2019,23,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
640,kerala,1184.0,Coconut palm-Cocos nucifera,2019,24,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
641,kerala,1184.0,Coconut palm-Cocos nucifera,2019,25,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
642,kerala,1184.0,Coconut palm-Cocos nucifera,2019,26,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
643,kerala,1184.0,Coconut palm-Cocos nucifera,2019,27,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
644,kerala,1184.0,Coconut palm-Cocos nucifera,2019,28,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
645,kerala,1184.0,Coconut palm-Cocos nucifera,2019,29,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
646,kerala,1184.0,Coconut palm-Cocos nucifera,2019,30,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
647,kerala,1184.0,Coconut palm-Cocos nucifera,2019,31,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
648,kerala,1184.0,Coconut palm-Cocos nucifera,2019,32,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
649,kerala,1184.0,Coconut palm-Cocos nucifera,2019,33,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
650,kerala,1184.0,Coconut palm-Cocos nucifera,2019,34,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
651,kerala,1184.0,Coconut palm-Cocos nucifera,2019,35,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
652,kerala,1184.0,Coconut palm-Cocos nucifera,2019,36,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
653,kerala,1184.0,Coconut palm-Cocos nucifera,2019,37,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
654,kerala,1184.0,Coconut palm-Cocos nucifera,2019,38,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
655,kerala,1184.0,Coconut palm-Cocos nucifera,2019,39,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
656,kerala,1184.0,Coconut palm-Cocos nucifera,2019,40,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
657,kerala,1184.0,Coconut palm-Cocos nucifera,2019,41,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
658,kerala,1184.0,Coconut palm-Cocos nucifera,2019,42,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
659,kerala,1184.0,Coconut palm-Cocos nucifera,2019,43,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
660,kerala,1184.0,Coconut palm-Cocos nucifera,2019,44,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
661,kerala,1184.0,Coconut palm-Cocos nucifera,2019,45,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
662,kerala,1184.0,Coconut palm-Cocos nucifera,2019,46,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
663,kerala,1184.0,Coconut palm-Cocos nucifera,2019,47,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
664,kerala,1184.0,Coconut palm-Cocos nucifera,2020,0,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
665,kerala,1184.0,Coconut palm-Cocos nucifera,2020,1,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
666,kerala,1184.0,Coconut palm-Cocos nucifera,2020,2,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
667,kerala,1184.0,Coconut palm-Cocos nucifera,2020,3,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
668,kerala,1184.0,Coconut palm-Cocos nucifera,2020,4,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
669,kerala,1184.0,Coconut palm-Cocos nucifera,2020,5,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
670,kerala,1184.0,Coconut palm-Cocos nucifera,2020,6,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,1.0,-2.0
671,kerala,1184.0,Coconut palm-Cocos nucifera,2020,7,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
672,kerala,1184.0,Coconut palm-Cocos nucifera,2020,8,1.0,2.0,1.0,1.5,1.5,-2.0,-2.0,1.5,1.5,-2.0
673,kerala,1184.0,Coconut palm-Cocos nucifera,2020,9,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
674,kerala,1184.0,Coconut palm-Cocos nucifera,2020,10,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
675,kerala,1184.0,Coconut palm-Cocos nucifera,2020,11,1.0,2.0,0.5,1.0,1.5,-2.0,-2.0,2.0,2.0,-2.0
676,kerala,1184.0,Coconut palm-Cocos nucifera,2020,26,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
677,kerala,1184.0,Coconut palm-Cocos nucifera,2020,28,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
678,kerala,1184.0,Coconut palm-Cocos nucifera,2020,29,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
679,kerala,1184.0,Coconut palm-Cocos nucifera,2020,30,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
680,kerala,1184.0,Coconut palm-Cocos nucifera,2020,31,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
681,kerala,1184.0,Coconut palm-Cocos nucifera,2020,32,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
682,kerala,1184.0,Coconut palm-Cocos nucifera,2020,33,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
683,kerala,1184.0,Coconut palm-Cocos nucifera,2020,34,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
684,kerala,1184.0,Coconut palm-Cocos nucifera,2020,35,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
685,kerala,1184.0,Coconut palm-Cocos nucifera,2020,36,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
686,kerala,1184.0,Coconut palm-Cocos nucifera,2020,37,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
687,kerala,1184.0,Coconut palm-Cocos nucifera,2020,38,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
688,kerala,1184.0,Coconut palm-Cocos nucifera,2020,39,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
689,kerala,1184.0,Coconut palm-Cocos nucifera,2020,40,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
690,kerala,1184.0,Coconut palm-Cocos nucifera,2020,41,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
691,kerala,1184.0,Coconut palm-Cocos nucifera,2020,42,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
692,kerala,1184.0,Coconut palm-Cocos nucifera,2020,43,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
693,kerala,1184.0,Coconut palm-Cocos nucifera,2020,44,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
694,kerala,1184.0,Coconut palm-Cocos nucifera,2020,45,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
695,kerala,1184.0,Coconut palm-Cocos nucifera,2020,46,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
696,kerala,1184.0,Coconut palm-Cocos nucifera,2020,47,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
697,kerala,1184.0,Coconut palm-Cocos nucifera,2021,0,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
698,kerala,1184.0,Coconut palm-Cocos nucifera,2021,1,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
699,kerala,1184.0,Coconut palm-Cocos nucifera,2021,2,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
700,kerala,1184.0,Coconut palm-Cocos nucifera,2021,3,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
701,kerala,1184.0,Coconut palm-Cocos nucifera,2021,4,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
702,kerala,1184.0,Coconut palm-Cocos nucifera,2021,5,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
703,kerala,1184.0,Coconut palm-Cocos nucifera,2021,6,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
704,kerala,1184.0,Coconut palm-Cocos nucifera,2021,7,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
705,kerala,1184.0,Coconut palm-Cocos nucifera,2021,8,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
706,kerala,1184.0,Coconut palm-Cocos nucifera,2021,9,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
707,kerala,1184.0,Coconut palm-Cocos nucifera,2021,10,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
708,kerala,1184.0,Coconut palm-Cocos nucifera,2021,11,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
709,kerala,1184.0,Coconut palm-Cocos nucifera,2021,12,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
710,kerala,1184.0,Coconut palm-Cocos nucifera,2021,13,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
711,kerala,1184.0,Coconut palm-Cocos nucifera,2021,14,1.0,2.0,2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
712,kerala,1184.0,Coconut palm-Cocos nucifera,2021,15,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
713,kerala,1184.0,Coconut palm-Cocos nucifera,2021,16,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
714,kerala,1184.0,Coconut palm-Cocos nucifera,2021,17,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
715,kerala,1184.0,Coconut palm-Cocos nucifera,2021,18,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
716,kerala,1184.0,Coconut palm-Cocos nucifera,2021,19,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
717,kerala,1184.0,Coconut palm-Cocos nucifera,2021,20,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
718,kerala,1184.0,Coconut palm-Cocos nucifera,2021,21,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
719,kerala,1184.0,Coconut palm-Cocos nucifera,2021,22,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
720,kerala,1184.0,Coconut palm-Cocos nucifera,2021,23,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
721,kerala,1184.0,Coconut palm-Cocos nucifera,2021,24,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
722,kerala,1184.0,Coconut palm-Cocos nucifera,2021,25,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
723,kerala,1184.0,Coconut palm-Cocos nucifera,2021,26,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
724,kerala,1184.0,Coconut palm-Cocos nucifera,2021,27,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
725,kerala,1184.0,Coconut palm-Cocos nucifera,2021,28,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
726,kerala,1184.0,Coconut palm-Cocos nucifera,2021,29,1.0,2.0,0.0,1.5,1.0,-2.0,-2.0,1.0,1.0,-2.0
727,kerala,1184.0,Coconut palm-Cocos nucifera,2021,30,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
728,kerala,1184.0,Coconut palm-Cocos nucifera,2021,31,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
729,kerala,1184.0,Coconut palm-Cocos nucifera,2021,32,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
730,kerala,1184.0,Coconut palm-Cocos nucifera,2021,39,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
731,kerala,1184.0,Coconut palm-Cocos nucifera,2021,40,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
732,kerala,1184.0,Coconut palm-Cocos nucifera,2021,41,1.5,1.5,1.0,0.5,0.5,-2.0,-2.0,1.0,0.5,-2.0
733,kerala,1184.0,Coconut palm-Cocos nucifera,2021,42,2.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
734,kerala,1184.0,Coconut palm-Cocos nucifera,2021,43,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
735,kerala,1184.0,Coconut palm-Cocos nucifera,2022,0,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
736,kerala,1184.0,Coconut palm-Cocos nucifera,2022,1,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
737,kerala,1184.0,Coconut palm-Cocos nucifera,2022,2,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
738,kerala,1184.0,Coconut palm-Cocos nucifera,2022,3,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
739,kerala,1184.0,Coconut palm-Cocos nucifera,2022,4,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
740,kerala,1184.0,Coconut palm-Cocos nucifera,2022,5,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
741,kerala,1184.0,Coconut palm-Cocos nucifera,2022,6,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
742,kerala,1184.0,Coconut palm-Cocos nucifera,2022,7,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
743,kerala,1184.0,Coconut palm-Cocos nucifera,2022,8,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
744,kerala,1184.0,Coconut palm-Cocos nucifera,2022,9,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
745,kerala,1184.0,Coconut palm-Cocos nucifera,2022,10,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
746,kerala,1184.0,Coconut palm-Cocos nucifera,2022,11,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
747,kerala,1184.0,Coconut palm-Cocos nucifera,2022,12,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
748,kerala,1184.0,Coconut palm-Cocos nucifera,2022,13,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
749,kerala,1184.0,Coconut palm-Cocos nucifera,2022,14,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,2.0,-2.0
750,kerala,1184.0,Coconut palm-Cocos nucifera,2022,15,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
751,kerala,1184.0,Coconut palm-Cocos nucifera,2022,16,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,-2.0
752,kerala,1184.0,Coconut palm-Cocos nucifera,2022,17,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
753,kerala,1184.0,Coconut palm-Cocos nucifera,2022,18,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,-2.0
754,kerala,1184.0,Coconut palm-Cocos nucifera,2022,19,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
755,kerala,1184.0,Coconut palm-Cocos nucifera,2022,20,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
756,kerala,1184.0,Coconut palm-Cocos nucifera,2022,21,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
757,kerala,1184.0,Coconut palm-Cocos nucifera,2022,22,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
758,kerala,1184.0,Coconut palm-Cocos nucifera,2022,23,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
759,kerala,1184.0,Coconut palm-Cocos nucifera,2022,24,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
760,kerala,1184.0,Coconut palm-Cocos nucifera,2022,25,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
761,kerala,1184.0,Coconut palm-Cocos nucifera,2022,26,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
762,kerala,1184.0,Coconut palm-Cocos nucifera,2022,27,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
763,kerala,1184.0,Coconut palm-Cocos nucifera,2022,28,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
764,kerala,1184.0,Coconut palm-Cocos nucifera,2022,29,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
765,kerala,1184.0,Coconut palm-Cocos nucifera,2022,30,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
766,kerala,1184.0,Coconut palm-Cocos nucifera,2022,31,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
767,kerala,1184.0,Coconut palm-Cocos nucifera,2022,32,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
768,kerala,1184.0,Coconut palm-Cocos nucifera,2022,33,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
769,kerala,1184.0,Coconut palm-Cocos nucifera,2022,34,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
770,kerala,1184.0,Coconut palm-Cocos nucifera,2022,35,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
771,kerala,1184.0,Coconut palm-Cocos nucifera,2022,36,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
772,kerala,1184.0,Coconut palm-Cocos nucifera,2022,37,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
773,kerala,1184.0,Coconut palm-Cocos nucifera,2022,38,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
774,kerala,1184.0,Coconut palm-Cocos nucifera,2022,39,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
775,kerala,1184.0,Coconut palm-Cocos nucifera,2022,40,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
776,kerala,1184.0,Coconut palm-Cocos nucifera,2022,41,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
777,kerala,1184.0,Coconut palm-Cocos nucifera,2022,42,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
778,kerala,1184.0,Coconut palm-Cocos nucifera,2022,43,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
779,kerala,1184.0,Coconut palm-Cocos nucifera,2022,44,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
780,kerala,1184.0,Coconut palm-Cocos nucifera,2022,45,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
781,kerala,1184.0,Coconut palm-Cocos nucifera,2022,46,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
782,kerala,1184.0,Coconut palm-Cocos nucifera,2022,47,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
783,kerala,1184.0,Coconut palm-Cocos nucifera,2023,0,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
784,kerala,1184.0,Coconut palm-Cocos nucifera,2023,1,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
785,kerala,1184.0,Coconut palm-Cocos nucifera,2023,2,1.0,2.0,1.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
786,kerala,1184.0,Coconut palm-Cocos nucifera,2023,3,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
787,kerala,1184.0,Coconut palm-Cocos nucifera,2023,4,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
788,kerala,1184.0,Coconut palm-Cocos nucifera,2023,5,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
789,kerala,1184.0,Coconut palm-Cocos nucifera,2023,6,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
790,kerala,1184.0,Coconut palm-Cocos nucifera,2023,7,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
791,kerala,1184.0,Coconut palm-Cocos nucifera,2023,8,2.0,2.0,1.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
792,kerala,1184.0,Coconut palm-Cocos nucifera,2023,9,2.0,2.0,1.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
793,kerala,1184.0,Coconut palm-Cocos nucifera,2023,10,2.0,2.0,1.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
794,kerala,1184.0,Coconut palm-Cocos nucifera,2023,11,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
795,kerala,1184.0,Coconut palm-Cocos nucifera,2023,12,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
796,kerala,1184.0,Coconut palm-Cocos nucifera,2023,13,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,-2.0
797,kerala,1184.0,Coconut palm-Cocos nucifera,2023,14,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
798,kerala,1184.0,Coconut palm-Cocos nucifera,2023,15,1.0,2.0,1.0,2.0,1.0,-2.0,-2.0,1.0,2.0,-2.0
799,kerala,1184.0,Coconut palm-Cocos nucifera,2023,16,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,2.0,-2.0
800,kerala,1184.0,Coconut palm-Cocos nucifera,2023,17,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
801,kerala,1184.0,Coconut palm-Cocos nucifera,2023,18,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
802,kerala,1184.0,Coconut palm-Cocos nucifera,2023,19,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,2.0,-2.0
803,kerala,1184.0,Coconut palm-Cocos nucifera,2023,20,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
804,kerala,1184.0,Coconut palm-Cocos nucifera,2023,21,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
805,kerala,1184.0,Coconut palm-Cocos nucifera,2023,22,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
806,kerala,1184.0,Coconut palm-Cocos nucifera,2023,23,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
807,kerala,1184.0,Coconut palm-Cocos nucifera,2023,24,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
808,kerala,1184.0,Coconut palm-Cocos nucifera,2023,25,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
809,kerala,1184.0,Coconut palm-Cocos nucifera,2023,26,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
810,kerala,1184.0,Coconut palm-Cocos nucifera,2023,27,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
811,kerala,1184.0,Coconut palm-Cocos nucifera,2023,28,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
812,kerala,1184.0,Coconut palm-Cocos nucifera,2023,29,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
813,kerala,1184.0,Coconut palm-Cocos nucifera,2023,30,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
814,kerala,1184.0,Coconut palm-Cocos nucifera,2023,31,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
815,kerala,1184.0,Coconut palm-Cocos nucifera,2023,32,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
816,kerala,1184.0,Coconut palm-Cocos nucifera,2023,33,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,2.0,-2.0
817,kerala,1184.0,Coconut palm-Cocos nucifera,2023,34,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
818,kerala,1184.0,Coconut palm-Cocos nucifera,2023,35,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
