Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
2020-11-29,Indian Mahogany- Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,43
2021-01-31,Indian Mahogany- Toona ciliata,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,3
2021-06-27,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,22
2021-02-21,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6
2021-02-28,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7
2021-01-17,Indian Mahogany- Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2
2021-07-11,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,24
2020-12-13,Indian Mahogany- Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,44
2021-01-24,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,3
2021-02-07,Indian Mahogany- Toona ciliata,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,4
2020-12-06,Indian Mahogany- Toona ciliata,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2020,43
2020-10-18,Indian Mahogany- Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,37
2020-10-11,Indian Mahogany- Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,36
2021-07-04,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,23
2021-02-14,Indian Mahogany- Toona ciliata,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,5
2021-06-13,Indian Mahogany- Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,21
2021-01-10,Indian Mahogany- Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,1
2021-06-20,Indian Mahogany- Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,22
2020-10-25,Indian Mahogany- Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,38
2018-06-08,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,2.0,1.0,,2018,20
2023-05-13,Jacaranda- Jacaranda mimosifolia,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,17
2019-06-17,Jacaranda- Jacaranda mimosifolia,2.0,-1.0,0.0,-1.0,2.0,-2.0,-2.0,-1.0,2.0,2.0,2019,21
2016-12-09,Jacaranda- Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2016,44
2016-06-01,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,2.0,,,0.0,2.0,,2016,19
2018-11-02,Jacaranda- Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,2.0,1.0,,2018,39
2018-10-26,Jacaranda- Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,0.0,1.0,,2018,38
2018-09-14,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2018,33
2018-10-19,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2018,37
2018-10-12,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2018,36
2016-08-05,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,1.0,0.0,,,2.0,1.0,,2016,28
2017-07-28,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2017,26
2018-03-02,Jacaranda- Jacaranda mimosifolia,1.0,1.0,,0.0,0.0,,,1.0,0.0,,2018,7
2018-10-05,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2018,35
2018-09-28,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2018,34
